,2011-01-02,2011-04-03,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,20000000.000,35600000.000,32600000.000,29600000.000,27800000.000,39000000.000,146800000.000,159300000.000,142000000.000,157000000.000,144000000.000,106000000.000,87000000.000,81000000.000,78000000.000,81000000.000,77000000.000,65000000.000
PrepaidExpenseCurrent,,21000000.000,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,2360200000.000,2386400000.000,2490800000.000,2532700000.000,2608500000.000,2716100000.000,2920700000.000,3593400000.000,3530300000.000,3581000000.000,3721000000.000,3881000000.000,3989000000.000,4141000000.000,4193000000.000,4247000000.000,4328000000.000,4478000000.000,4576000000.000
PropertyPlantAndEquipmentNet,,1194800000.000,1187700000.000,1279500000.000,1287400000.000,1322200000.000,1403900000.000,1556000000.000,2190400000.000,2089200000.000,2087000000.000,2163000000.000,2257000000.000,2309000000.000,2395000000.000,2407000000.000,2424000000.000,2474000000.000,2546000000.000,2588000000.000
ReceivablesNetCurrent,,,1034100000.000,1142100000.000,1140300000.000,1188400000.000,1237200000.000,1223700000.000,1408700000.000,1509300000.000,1476000000.000,1531000000.000,1470000000.000,1578000000.000,1656000000.000,1666000000.000,1701000000.000,1710000000.000,1644000000.000,1582000000.000
RestructuringReserve,,0.000,,,,,,,,,,,,,,,,,3000000.000,2000000.000
RetainedEarningsAccumulatedDeficit,,5796700000.000,6078300000.000,6368700000.000,6671700000.000,7003500000.000,7340800000.000,7669100000.000,8002700000.000,8412600000.000,8845000000.000,9264000000.000,9692000000.000,10172000000.000,10651000000.000,11113000000.000,11554000000.000,11685000000.000,11915000000.000,12277000000.000
SegmentReportingInformationAssets,,8955900000.000,,,,,,,,,,,,,,,,,,
SeniorNotes,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,30192000.000,,,,30192000.000,,,,30192000.000,,,,35192000.000,,,,35192000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,4805000.000,,,,3915000.000,,,,2825000.000,,,,1873000.000,,,,5743000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,2346000.000,,,,2113000000000.000,,,,1926000000000.000,,,,2171000.000,,,,2491000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,76.390,,,,90970000.000,,,,107520000.000,,,,125030000.000,,,,145710000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,59.510,,,,73170000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,97.450,,,,113210000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,137.270,,,,160990000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,298700000.000,,,,291.700,,,,241.500,,,,389000000.000,,,,203000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,5174000.000,,,,4735000000000.000,,,,4562000000000.000,,,,4736000.000,,,,5310000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,91.880,,,,111290000.000,,,,136700000.000,,,,165570000.000,,,,184190000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,116900000.000,,,,110.700,,,,234.900,,,,113000000.000,,,,27000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,2570000.000,,,,2382000000000.000,,,,4288000000000.000,,,,2294000.000,,,,2528000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,104.140,,,,126450000.000,,,,134830000.000,,,,198650000.000,,,,217610000.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,173.100,,,,158.100,,,,266000000.000,,,,174000000.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,,,,,,7.290,,,,,,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,,,,,,1400000.000,,,,4100000.000,,,,1000000.000,,,,1000000.000,,
StockholdersEquity,,7161500000.000,7496500000.000,7753700000.000,8116200000.000,8360700000.000,8671800000.000,9071700000.000,9499500000.000,9783400000.000,10184000000.000,10513000000.000,11035000000.000,11386000000.000,11789000000.000,11632000000.000,11787000000.000,10929000000.000,11219000000.000,11476000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,7164500000.000,7500000000.000,7757200000.000,8120100000.000,8364800000.000,8675800000.000,9075700000.000,9890500000.000,9804400000.000,10207000000.000,10538000000.000,11059000000.000,11413000000.000,11814000000.000,11657000000.000,11813000000.000,10957000000.000,11248000000.000,11505000000.000
TaxesPayableCurrent,,,,,,,,,,,,,,,164000000.000,,,,,
TradingSecurities,,,566100000.000,48400000.000,30200000.000,,,,,,,,,,,,,,,
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,1114000000.000,,,,1490000000.000,,,,1482000000.000,,
UnrecognizedTaxBenefits,,12300000.000,,,,12900000.000,,,,23600000.000,,,,14000000.000,,,,16000000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,900000.000,,,,3100000.000,,,,3800000.000,,,,3000000.000,,,,4000000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,4700000.000,,,,4300000.000,,,,10500000.000,,,,12000000.000,,,,13000000.000,,
